Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Activity Private Note,Activity Gear,Athlete Weight,Elapsed Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Power Count,Grade Adjusted Distance,Weather Temperature,Dewpoint,Humidity,Wind Speed,Sunrise Time,Sunset Time,Moon Phase,Precipitation Probability,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Avg Elapsed Speed,Dirt Distance,Total Steps,Media
"Dec 4, 2018, 11:15:44 PM",Long slow Fartleks,Run,Optical HR sensors are booty,2254,9.07,186.0,103,,,0.0,2254.0,9075.099609375,6.099999904632570,,104.0,115.0,1490.0,1559.199951171880,8.600000381469730,-0.17851042747497600,98.0,87.82000732421880,186.0,169.60780334472700,,,512.0,,14.0,103.0,,9210.400390625,,,,,,,,,,,,,,1791.699951171880,,
"Dec 4, 2018, 11:54:55 PM",Pt 2 after fixing my hip,Run,,835,3.27,182.0,43,,,0.0,835.0,3273.60009765625,5.900000095367430,,28.0,17.0,1495.4000244140600,1522.800048828130,7.0,0.3971163332462310,99.0,87.85490417480470,182.0,173.009033203125,,,198.0,,10.0,43.0,,3338.699951171880,,,,,,,,,,,,,,1601.5999755859400,,
"Dec 5, 2018, 3:38:48 AM",Procrastination miles,Run,,1200,4.82,,,,,0.0,1200.0,4828.0322265625,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Dec 7, 2018, 1:30:32 AM",Evening Run,Run,,4124,12.17,177.0,126,,,0.0,4124.0,12169.7998046875,4.300000190734860,,149.0,167.0,1483.0,1556.199951171880,23.299999237060500,-0.13969005644321400,92.0,84.43842315673830,177.0,158.81582641601600,,,884.0,,7.0,126.0,,12558.5,,,,,,,,,,,,,,6718.0,,
"Dec 9, 2018, 10:19:15 PM",Make Bozeman warm again,Run,,4575,8.54,175.0,51,,,0.0,4575.0,8548.2998046875,4.099999904632570,,315.0,322.0,1719.199951171880,2030.199951171880,38.599998474121100,-0.07252904027700420,94.0,82.94803619384770,175.0,143.15757751464800,,,614.0,,15.0,51.0,,9691.900390625,,,,,,,,,,,,,,8550.2998046875,,media/b25a916e-07c8-4b21-b5b3-1f2081f03524.jpg|media/0c65132d-79ca-48ec-bb63-4a39a364f667.jpg|media/4fc80398-c5af-4f6c-bfc7-999d2eb4f003.jpg
"Dec 9, 2018, 9:09:52 PM",Treadmill,Run,,1245,4.82,,,,,0.0,1245.0,4828.0322265625,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Dec 10, 2018, 10:21:22 PM",FYI sandals are not great on ice,Run,,3437,6.82,177.0,47,,,0.0,3437.0,6824.7998046875,4.300000190734860,,361.0,337.0,1517.0,1872.800048828130,36.599998474121100,0.017582932487130200,95.0,84.8678207397461,177.0,144.39181518554700,,,523.0,,14.0,47.0,,8443.0,,,,,,,,,,,,,,6826.2998046875,,
"Dec 11, 2018, 12:55:54 AM",Afternoon Run,Run,,2642,6.88,169.0,63,,,0.0,2642.0,6884.0,4.099999904632570,,44.0,47.0,1468.5999755859400,1514.800048828130,9.899999618530270,-0.1452643871307370,97.0,83.05384063720700,169.0,154.38255310058600,,,488.0,,16.0,63.0,,6937.7998046875,,,,,,,,,,,,,,1664.0999755859400,,
"Dec 12, 2018, 11:09:02 PM",Almost hit by two cars while in crosswalks,Run,The sweet release was so close,3585,11.74,182.0,87,,,0.0,3585.0,11744.2998046875,4.300000190734860,,59.0,72.0,1430.199951171880,1502.4000244140600,7.400000095367430,-0.15837469696998600,96.0,85.70323181152340,182.0,153.24021911621100,,,664.0,,13.0,87.0,,11812.2998046875,,,,,,,,,,,,,,4391.2998046875,,
"Dec 13, 2018, 12:16:51 AM",Afternoon Run,Run,,131,0.48,,,,,0.0,131.0,482.80322265625,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Dec 13, 2018, 11:05:39 PM",Afternoon Run,Run,,3546,8.39,169.0,49,,,0.0,3546.0,8393.099609375,5.400000095367430,,290.0,309.0,1562.199951171880,1788.4000244140600,24.600000381469700,-0.15250623226165800,106.0,86.09577941894530,169.0,145.24647521972700,,,529.0,,14.0,49.0,,9500.2001953125,,,,,,,,,,,,,,8394.5,,
"Dec 16, 2018, 7:56:56 PM",Afternoon Run,Run,,4220,14.28,180.0,101,,,0.0,4220.0,14288.0,5.800000190734860,,196.0,187.0,51.20000076293950,107.80000305175800,17.600000381469700,-0.06159014627337460,101.0,87.4371566772461,180.0,155.3504180908200,,,768.0,,15.0,101.0,,14668.7001953125,,,,,,,,,,,,,,883.2000122070310,,
"Dec 17, 2018, 9:28:57 PM",Afternoon Run,Run,,4268,13.69,178.0,85,,,0.0,4268.0,13691.7001953125,4.599999904632570,,160.0,171.0,35.400001525878900,110.19999694824200,18.200000762939500,-0.06865473091602330,97.0,86.97129821777340,178.0,150.85665893554700,,,720.0,,18.0,85.0,,13980.099609375,,,,,,,,,,,,,,0.0,,
"Dec 18, 2018, 9:01:30 PM",Afternoon Run,Run,,1971,6.01,162.0,29,,,0.0,1971.0,6018.7001953125,4.400000095367430,,97.0,95.0,10.399999618530300,57.599998474121100,17.700000762939500,-0.0830744206905365,96.0,86.43986511230470,162.0,144.53761291503900,,,358.0,,14.0,29.0,,6275.7001953125,,,,,,,,,,,,,,6018.7001953125,,
"Dec 18, 2018, 10:51:12 PM",Death by headlights,Run,,3792,13.57,171.0,79,,,0.0,3792.0,13572.2001953125,5.199999809265140,,167.0,173.0,26.200000762939500,99.4000015258789,21.200000762939500,-0.12083523720502900,99.0,87.81585693359380,171.0,151.30145263671900,,,676.0,,12.0,79.0,,13864.0,,,,,,,,,,,,,,0.0,,
"Dec 19, 2018, 9:42:17 PM",Afternoon Run,Run,,2119,6.85,165.0,42,,,0.0,2119.0,6850.2998046875,4.699999809265140,,25.0,32.0,97.80000305175780,110.19999694824200,11.100000381469700,-0.1634964942932130,93.0,84.9016342163086,165.0,148.41859436035200,,,425.0,,17.0,42.0,,6886.60009765625,,,,,,,,,,,,,,6850.2998046875,,
"Dec 21, 2018, 1:34:44 AM",Screw humidity,Run,,3150,12.07,,,,,0.0,3150.0,12070.080078125,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Dec 21, 2018, 8:55:28 PM",BROC is runnable 2 days a year... today was not one of them,Run,,3256,8.09,170.0,52,,,0.0,3256.0,8098.5,3.799999952316280,,174.0,190.0,29.799999237060500,93.0,33.599998474121100,-0.1778106987476350,124.0,82.75056457519530,170.0,144.83360290527300,,,582.0,,21.0,52.0,,8783.400390625,,,,,,,,,,,,,,8098.5,,
"Dec 22, 2018, 2:03:06 AM","The person with the red taxi, you left your lights on",Run,This is a 5 mile loop so....,2198,7.50,169.0,47,,,0.0,2198.0,7499.89990234375,7.699999809265140,,69.0,76.0,76.4000015258789,106.19999694824200,20.200000762939500,-0.21333618462085700,92.0,84.1143569946289,169.0,150.2321319580080,,,436.0,,21.0,47.0,,7600.39990234375,,,,,,,,,,,,,,57.900001525878900,,
"Dec 22, 2018, 2:40:48 AM",Night Run,Run,,168,0.64,,,,,0.0,168.0,643.7376098632810,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Dec 23, 2018, 7:13:21 PM",WU + 4 mi Tempo,Run,Haven't blown up like that in a while. Now I remember why running kind of fast sucks. ,2202,8.11,187.0,69,,,0.0,2202.0,8118.7998046875,6.099999904632570,,98.0,143.0,38.400001525878900,109.5999984741210,13.399999618530300,-0.5715130567550660,98.0,89.96893310546880,187.0,163.6021728515630,,,419.0,,19.0,69.0,,8224.0,,,,,,,,,,,,,,0.0,,
"Dec 24, 2018, 9:20:52 PM",Afternoon Run,Run,,2487,7.17,153.0,16,,,0.0,2487.0,7173.7001953125,4.5,,15.0,18.0,27.799999237060500,40.79999923706060,7.099999904632570,-0.06969904154539110,94.0,86.35488891601560,153.0,132.39505004882800,,,329.0,,17.0,16.0,,7193.5,,,,,,,,,,,,,,435.8999938964840,,media/626b6630-f6e3-489f-b9da-7782d121cb7f.jpg
"Dec 30, 2018, 1:24:53 AM",Afternoon Run,Run,,5702,17.75,,,,,0.0,5702.0,17749.4765625,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,media/f7614b84-b083-42c5-88cb-244a022aa6ff.jpg|media/74852297-a239-412d-957e-dc5b653859d8.jpg
"Dec 31, 2018, 12:54:03 AM",Night Run,Run,,7650,24.14,,,,,0.0,7650.0,24140.16015625,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Jan 4, 2019, 9:03:45 PM",Afternoon Run,Run,,3645,13.23,179.0,115,,,0.0,3645.0,13238.099609375,6.0,,146.0,162.0,107.5999984741210,177.1999969482420,14.399999618530300,-0.10424456745386100,106.0,88.26741027832030,179.0,160.92539978027300,,,772.0,,18.0,115.0,,13472.7998046875,,,,,,,,,,,,,,0.0,,
"Jan 5, 2019, 9:22:05 PM",Afternoon Run,Run,,2774,8.17,170.0,45,,,0.0,2774.0,8173.0,5.099999904632570,,27.0,37.0,123.0,139.8000030517580,24.5,-0.09543619304895400,95.0,87.04908752441410,170.0,146.3467559814450,,,479.0,,19.0,45.0,,8240.099609375,,,,,,,,,,,,,,1600.699951171880,,
"Jan 1, 2019, 7:56:38 PM",Afternoon Run,Run,,3017,9.68,170.0,54,,,0.0,3017.0,9679.0,4.900000095367430,,113.0,134.0,112.5999984741210,167.0,12.899999618530300,-0.27482178807258600,109.0,86.87297058105470,170.0,149.06112670898400,,,527.0,,19.0,54.0,,9886.099609375,,,,,,,,,,,,,,64.30000305175780,,
"Jan 8, 2019, 5:53:14 PM",Saved not only $200 on textbooks but also my face from falling on ice,Run,,4444,16.37,183.0,154,,,0.0,4444.0,16371.900390625,5.5,,127.0,136.0,1483.0,1560.5999755859400,9.899999618530270,-0.036648157984018300,98.0,87.43460845947270,183.0,161.6619873046880,,,1020.0,,10.0,154.0,,16553.599609375,,,,,,,,,,,,,,2021.4000244140600,,
"Jan 9, 2019, 10:53:31 PM",Afternoon Run,Run,,3422,12.74,181.0,133,,,0.0,3422.0,12748.5,4.900000095367430,,93.0,100.0,1520.5999755859400,1589.199951171880,9.300000190734860,-0.06745892018079760,108.0,86.85088348388670,181.0,165.54208374023400,,,767.0,,15.0,133.0,,12841.900390625,,,,,,,,,,,,,,812.5999755859380,,
"Jan 10, 2019, 10:40:44 PM",Afternoon Run,Run,,2874,9.75,169.0,74,,,0.0,2874.0,9757.400390625,4.800000190734860,,111.0,121.0,1487.5999755859400,1559.5999755859400,17.0,-0.1045360416173940,104.0,86.10913848876950,169.0,153.9950408935550,,,625.0,,15.0,74.0,,9982.0,,,,,,,,,,,,,,4188.5,,
"Jan 11, 2019, 10:27:10 PM",Afternoon Run,Run,,3125,10.90,176.0,83,,,0.0,3125.0,10903.2001953125,4.599999904632570,,83.0,94.0,1459.800048828130,1530.800048828130,8.699999809265140,-0.10822510719299300,95.0,87.06222534179690,176.0,154.37762451171900,,,650.0,,13.0,83.0,,11037.2001953125,,,,,,,,,,,,,,2661.199951171880,,
"Jan 12, 2019, 5:38:48 AM",Night Run,Run,,2940,11.26,,,,,0.0,2940.0,11265.408203125,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Jan 13, 2019, 8:43:28 PM",Afternoon Run,Run,,3421,11.84,172.0,82,,,0.0,3421.0,11843.900390625,4.300000190734860,,86.0,93.0,1516.4000244140600,1576.0,9.300000190734860,-0.07429984956979750,94.0,85.78507232666020,172.0,153.7998809814450,,,689.0,,13.0,82.0,,11934.7001953125,,,,,,,,,,,,,,2292.300048828130,,
"Jan 14, 2019, 10:38:01 PM",Carabiners are like buttholes,Run,,3356,11.30,172.0,70,,,0.0,3356.0,11301.400390625,5.699999809265140,,189.0,179.0,1625.0,1785.4000244140600,17.5,0.0707876905798912,95.0,86.23826599121090,172.0,151.05189514160200,,,634.0,,7.0,70.0,,11699.900390625,,,,,,,,,,,,,,11301.400390625,,
"Jan 15, 2019, 12:46:14 AM",Breathless 200 + Junkies for run #2,Run,,5788,11.83,164.0,59,,,0.0,5788.0,11834.0,6.0,,59.0,77.0,1484.0,1532.5999755859400,10.5,-0.2180158793926240,105.0,85.55733489990230,164.0,143.15533447265600,,,690.0,,12.0,59.0,,11874.0,,,,,,,,,,,,,,1983.0,,
"Jan 15, 2019, 2:52:47 AM",Missed distance,Run,,195,0.80,,,,,0.0,195.0,804.6719970703130,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Jan 15, 2019, 9:01:59 PM",Story Time,Run,,4307,12.88,174.0,90,,,0.0,4307.0,12879.0,5.900000095367430,,35.0,28.0,1483.4000244140600,1513.5999755859400,6.800000190734860,-0.04969329759478570,98.0,88.73169708251950,174.0,152.13706970214800,,,734.0,,13.0,90.0,,12926.900390625,,,,,,,,,,,,,,5796.39990234375,,
"Jan 15, 2019, 11:22:10 PM",Watch is deceased,Run,,3387,6.97,173.0,46,,,0.0,3387.0,6971.7001953125,4.900000095367430,,98.0,99.0,1493.800048828130,1562.199951171880,33.0,0.094668447971344,98.0,87.94002532958980,173.0,150.5175018310550,,,447.0,,14.0,46.0,,7236.2998046875,,,,,,,,,,,,,,5338.39990234375,,
"Jan 16, 2019, 12:38:22 AM",Missed distance,Run,,315,1.12,,,,,0.0,315.0,1126.5408935546900,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Jan 18, 2019, 11:17:50 PM",Afternoon Run,Run,,4953,11.37,138.0,13,,,0.0,4953.0,11378.7998046875,4.300000190734860,,57.0,60.0,1496.0,1537.5999755859400,12.199999809265100,-0.035153090953826900,95.0,86.31829833984380,138.0,123.17878723144500,,,426.0,,13.0,13.0,,11449.900390625,,,,,,,,,,,,,,5861.2998046875,,
"Jan 20, 2019, 7:55:36 PM",Lunch Run,Run,,3967,10.28,172.0,74,,,0.0,3967.0,10288.2998046875,4.400000095367430,,99.0,94.0,1490.800048828130,1561.0,10.100000381469700,0.0680384486913681,97.0,85.58671569824220,172.0,149.4558563232420,,,656.0,,14.0,74.0,,10432.7001953125,,,,,,,,,,,,,,2149.60009765625,,
"Jan 21, 2019, 11:11:11 PM",Afternoon Run,Run,,789,2.00,138.0,2,,,0.0,789.0,2003.4000244140600,3.4000000953674300,,11.0,3.0,1496.800048828130,1510.199951171880,6.300000190734860,0.49915143847465500,94.0,87.2560806274414,138.0,129.0,,,114.0,,20.0,2.0,,2032.800048828130,,,,,,,,,,,,,,12.899999618530300,,
"Jan 22, 2019, 1:01:42 AM",Evening Run,Run,,2099,5.78,150.0,17,,,0.0,2099.0,5781.0,4.0,,29.0,40.0,1467.4000244140600,1509.5999755859400,6.099999904632570,-0.24563224613666500,98.0,87.37920379638670,150.0,136.7258758544920,,,343.0,,12.0,17.0,,5779.60009765625,,,,,,,,,,,,,,1287.5,,
"Jan 22, 2019, 1:39:58 AM",Evening Run,Run,,213,0.61,165.0,5,,,0.0,213.0,616.7000122070310,4.400000095367430,,0.0,13.0,1479.4000244140600,1493.5999755859400,2.9000000953674300,-2.3025782108306900,97.0,85.4952392578125,165.0,155.59046936035200,,,47.0,,9.0,5.0,,590.5999755859380,,,,,,,,,,,,,,159.8000030517580,,
"Feb 28, 2019, 3:42:59 AM",Hello again,Run,A lot better than the 200m I made it a few days ago,480,1.61,,,,,0.0,480.0,1609.343994140630,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 2, 2019, 4:02:58 AM",Title your run,Run,,1025,3.66,,,,,0.0,1025.0,3665.72802734375,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 3, 2019, 1:50:38 AM",Couch to 6.4k,Run,,1830,6.43,,,,,0.0,1830.0,6437.39990234375,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 4, 2019, 3:15:40 AM",Fast and Bulbous,Run,,2100,8.04,,,,,0.0,2100.0,8046.72021484375,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 5, 2019, 4:07:33 PM",Trying out some incline,Run,,1740,6.43,,,,,0.0,1740.0,6437.3759765625,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 6, 2019, 6:44:11 PM",Well no more gym for me I guess,Run,,2175,8.04,,,,,0.0,2175.0,8046.72021484375,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 8, 2019, 8:39:00 PM",Outside plus treadmill,Run,,2275,8.04,,,,,0.0,2275.0,8046.72021484375,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 9, 2019, 8:39:29 PM",Also sprach my knee,Run,,2175,8.04,,,,,0.0,2175.0,8046.72021484375,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 10, 2019, 7:43:16 PM","""The runner's good fortune is the skier's misfourtune"" - Max Stirner",Run,,2040,7.24,,,,,0.0,2040.0,7242.0478515625,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Mar 25, 2019, 12:26:31 AM",Evening Run,Run,,1782,5.67,172.0,45,,,0.0,1782.0,5674.2001953125,4.400000095367430,,40.0,37.0,1489.0,1530.0,7.900000095367430,-0.11984068155288700,96.0,85.90131378173830,172.0,156.70201110839800,,,343.0,,17.0,45.0,,5719.7998046875,,,,,,,,,,,,,,1472.300048828130,,
"Mar 26, 2019, 12:05:52 AM",Evening Run,Run,,2689,6.34,173.0,44,,,0.0,2689.0,6348.7998046875,4.199999809265140,,37.0,44.0,1475.5999755859400,1509.800048828130,9.399999618530270,-0.25516632199287400,100.0,86.12506103515630,173.0,148.78001403808600,,,433.0,,18.0,44.0,,6381.5,,,,,,,,,,,,,,1447.199951171880,,
"Mar 27, 2019, 12:33:17 AM",Tales from an out of shape piece of crap,Run,,3877,12.53,182.0,126,,,0.0,3877.0,12529.5,4.599999904632570,,88.0,87.0,1475.4000244140600,1551.5999755859400,9.100000381469730,-0.10535137355327600,95.0,86.91000366210940,182.0,162.3004150390630,,,774.0,,16.0,126.0,,12656.099609375,,,,,,,,,,,,,,1479.0999755859400,,
"Mar 28, 2019, 12:36:02 AM","So many things I wanted to title this, so they are in the description.",Run,"Do yourself a favor and listen to me and call 746-MIKE, Mike Hostillo

The injustice suffered at the hands of the real running club will be swiftly restituted with the help of Mike Hostillo

Deer don't give a shit about your property rights Jim

Idea for a porn video; Vaporflys are bought from Nick Slow... but not for money

Since when did Joom move back to MT? And why is he working at BRC?",2862,9.38,172.0,83,,,0.0,2862.0,9386.599609375,4.300000190734860,,76.0,78.0,1462.800048828130,1538.199951171880,9.5,-0.08948927372694020,94.0,87.13542175292970,172.0,159.2890625,,,558.0,,16.0,83.0,,9494.599609375,,,,,,,,,,,,,,686.5999755859380,,
"Mar 29, 2019, 12:07:36 AM",Evening Run,Run,,3540,12.53,173.0,111,,,0.0,3540.0,12536.0,4.699999809265140,,94.0,95.0,1502.4000244140600,1566.199951171880,8.300000190734860,-0.07498404383659360,95.0,87.44862365722660,173.0,160.73696899414100,,,719.0,,12.0,111.0,,12635.400390625,,,,,,,,,,,,,,601.5999755859380,,
"Mar 30, 2019, 12:26:43 AM",Catcalled twice in thirty seconds,Run,,2938,8.42,175.0,55,,,0.0,2938.0,8419.7998046875,5.400000095367430,,69.0,70.0,1444.800048828130,1525.4000244140600,10.0,-0.13064444065094000,96.0,89.6707992553711,175.0,154.0607147216800,,,431.0,,13.0,55.0,,8545.099609375,,,,,,,,,,,,,,864.5999755859380,,
"Mar 31, 2019, 1:33:51 AM",Evening Run,Run,,2446,7.68,169.0,60,,,0.0,2446.0,7680.89990234375,4.5,,51.0,43.0,1491.199951171880,1529.5999755859400,9.399999618530270,-0.031246338039636600,97.0,86.13604736328130,169.0,155.36175537109400,,,463.0,,15.0,60.0,,7743.0,,,,,,,,,,,,,,868.7999877929690,,
"Mar 31, 2019, 8:06:52 PM",Afternoon Run,Run,,2271,7.90,177.0,65,,,0.0,2271.0,7900.10009765625,4.599999904632570,,53.0,45.0,1475.800048828130,1518.0,27.799999237060500,0.06075872480869290,101.0,87.40868377685550,177.0,157.27810668945300,,,483.0,,20.0,65.0,,7972.89990234375,,,,,,,,,,,,,,1692.0,,
"Apr 1, 2019, 11:56:14 PM",Week one of training for the hardest 100k in North America,Run,According to Let's Run of course,6032,17.73,175.0,114,,,0.0,6032.0,17738.400390625,6.699999809265140,,132.0,108.0,1482.4000244140600,1564.0,11.5,0.0011274974094703800,117.0,86.79219055175780,175.0,150.18234252929700,,,919.0,,17.0,114.0,,17922.30078125,,,,,,,,,,,,,,2369.800048828130,,
"Apr 4, 2019, 12:50:14 AM",My Spire membership has nice restroom perks.,Run,,4290,11.89,171.0,95,,,0.0,4290.0,11893.2998046875,4.599999904632570,,33.0,39.0,1484.199951171880,1523.4000244140600,7.099999904632570,-0.13284790515899700,93.0,86.32704162597660,171.0,155.64381408691400,,,694.0,,17.0,95.0,,11910.2001953125,,,,,,,,,,,,,,2896.199951171880,,
"Apr 5, 2019, 12:02:27 AM",Forgot how stupid the M is,Run,,2348,2.95,150.0,7,,,0.0,2348.0,2952.39990234375,5.800000190734860,,239.0,237.0,1517.4000244140600,1764.800048828130,48.900001525878900,-0.040644899010658300,99.0,71.46503448486330,150.0,113.64761352539100,,,197.0,,21.0,7.0,,4514.7001953125,,,,,,,,,,,,,,2952.39990234375,,
"Apr 5, 2019, 10:04:25 PM",Did I draw a gun with my run?,Run,,4582,14.51,180.0,101,,,0.0,4582.0,14511.099609375,4.5,,62.0,55.0,1494.4000244140600,1542.0,16.100000381469700,-0.052373699843883500,99.0,90.81499481201170,180.0,152.98255920410200,,,801.0,,21.0,101.0,,14607.7998046875,,,,,,,,,,,,,,2288.300048828130,,
"Apr 8, 2019, 1:28:30 AM",Ew Fartleks,Run,First kind of workout since the knee thing. Felt good to go kind of fast. ,2438,9.66,188.0,92,,,0.0,2438.0,9664.900390625,6.300000190734860,,19.0,39.0,1459.4000244140600,1502.5999755859400,6.900000095367430,-0.32902565598487900,101.0,89.68675994873050,188.0,165.23338317871100,,,528.0,,20.0,92.0,,9666.2001953125,,,,,,,,,,,,,,1599.5999755859400,,
"Apr 8, 2019, 11:55:54 PM",Afternoon Run,Run,,2709,6.13,165.0,40,,,0.0,2709.0,6134.10009765625,4.099999904632570,,51.0,43.0,1482.800048828130,1523.4000244140600,11.199999809265100,0.0423860065639019,96.0,87.96102142333980,165.0,148.16954040527300,,,375.0,,17.0,40.0,,6239.60009765625,,,,,,,,,,,,,,580.0999755859380,,
"Apr 9, 2019, 10:03:24 PM",Afternoon Run,Run,,3761,11.78,173.0,88,,,0.0,3761.0,11782.900390625,4.5,,27.0,50.0,1469.0,1513.800048828130,15.899999618530300,-0.203685000538826,101.0,90.97361755371090,173.0,154.4100799560550,,,650.0,,11.0,88.0,,11812.599609375,,,,,,,,,,,,,,2437.5,,
"Apr 11, 2019, 7:34:12 PM","Hail, sun, hail, sun, rodeo, Kyle, hail",Run,Remember to foam roll Kyle,4661,16.10,174.0,138,,,0.0,4661.0,16108.099609375,5.5,,90.0,95.0,1491.0,1568.5999755859400,7.0,-0.12912757694721200,97.0,88.82311248779300,174.0,159.17532348632800,,,910.0,,13.0,138.0,,16215.7001953125,,,,,,,,,,,,,,5684.7998046875,,media/f4a3986a-5a26-432e-bf94-d76c402d345c.jpg
"Apr 12, 2019, 11:04:02 PM",New loop who dis,Run,,4615,13.51,179.0,78,,,0.0,4615.0,13512.7998046875,5.300000190734860,,134.0,118.0,1477.5999755859400,1555.800048828130,13.300000190734900,-0.09768515825271610,109.0,87.9619369506836,179.0,150.0930938720700,,,651.0,,17.0,78.0,,13821.7001953125,,,,,,,,,,,,,,4625.0,,media/b0cdfdbf-4fe2-465d-9289-75f8b19faab9.jpg|media/849b8836-359c-43b8-993c-fef4470fd78d.jpg
"Apr 15, 2019, 11:46:17 PM",Not again knee,Run,Banged my knee climbing on Saturday so I can't tell if it is bruised or tendinitis is coming back. ,6300,22.53,,,,,0.0,6300.0,22530.81640625,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Apr 20, 2019, 7:51:35 PM","That's right, The Mascara Snake, fast and bulbous!",Run,,2610,9.65,,,,,0.0,2610.0,9656.064453125,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Apr 25, 2019, 2:47:26 AM",Song of the day: Moonlight on Vermont,Run,By Captain Beefheart of course,3609,14.48,,,,,0.0,3609.0,14484.095703125,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Apr 24, 2019, 2:53:23 AM",Also a tin teardrop,Run,,3300,12.07,,,,,0.0,3300.0,12070.080078125,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Apr 23, 2019, 3:08:56 AM",Bulbous also tapered,Run,,2400,8.04,,,,,0.0,2400.0,8046.72021484375,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,
"Apr 26, 2019, 1:16:33 AM",Brought to you by $10 headphones,Run,"1.5 wu
4.75 ish easy fartlek",3169,10.18,185.0,94,,,0.0,3169.0,10188.5,6.199999809265140,,91.0,98.0,1486.0,1556.800048828130,30.799999237060500,-0.14133581519126900,117.0,88.5008316040039,185.0,163.028564453125,,,554.0,,19.0,94.0,,10374.599609375,,,,,,,,,,,,,,3204.0,,
"Apr 26, 2019, 2:10:37 AM",Short cooldown plus strides,Run,Probably why I get hurt ,511,1.40,168.0,6,,,0.0,511.0,1401.199951171880,7.099999904632570,,9.0,1.0,1494.5999755859400,1501.5999755859400,6.5,0.21410219371318800,111.0,93.36821746826170,168.0,150.94265747070300,,,62.0,,18.0,6.0,,1444.0,,,,,,,,,,,,,,681.0,,
"Apr 26, 2019, 11:22:03 PM",Afternoon Run,Run,,3894,6.23,181.0,36,,,0.0,3894.0,6237.5,5.5,,59.0,78.0,1485.4000244140600,1536.199951171880,34.70000076293950,-0.3110220432281490,99.0,88.56832122802730,181.0,149.79547119140600,,,332.0,,17.0,36.0,,6383.0,,,,,,,,,,,,,,2755.0,,
"Apr 27, 2019, 10:08:07 PM","""Dude, remember toe shoes?""",Run,,6273,17.15,180.0,136,,,0.0,6273.0,17149.400390625,5.199999809265140,,301.0,322.0,1431.4000244140600,1591.4000244140600,49.599998474121100,-0.08280172944068910,99.0,87.72825622558590,180.0,153.86129760742200,,,1017.0,,20.0,136.0,,18246.400390625,,,,,,,,,,,,,,1133.0999755859400,,media/a15bbe2d-e7d6-47c1-aa9f-6ff1a65bc016.jpg|media/4bee9650-9321-4020-9d13-bd325c8fa322.jpg
"Apr 29, 2019, 11:49:59 PM",Afternoon Run,Run,,3107,7.17,170.0,52,,,0.0,3107.0,7176.7001953125,8.100000381469730,,91.0,92.0,1416.5999755859400,1493.5999755859400,35.70000076293950,-0.0752434954047203,122.0,84.87049865722660,170.0,150.86880493164100,,,459.0,,15.0,52.0,,7478.2001953125,,,,,,,,,,,,,,3635.699951171880,,
